sample_id,source_name,category,candidate,dst_path,target_mask_path,quality_level,unified_loss,jump_count,trim_count,off_mask_stitch_length_mm,visible_connector_count,jump_path_mm,visible_connector_length_mm,target_pixels,adaptive_target_pixels,stitch_pixels,overlap_pixels,off_target_pixels,adaptive_overlap_pixels,adaptive_off_target_pixels,coverage_ratio,stitch_precision_ratio,adaptive_coverage_ratio,adaptive_stitch_precision_ratio,overfill_outside_adaptive_ratio,line_radius_px,adaptive_precision_radius_px,target_width_mm,balanced_score
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.20115217,22,3,0.0,0,223.5054,0.0,8242,12300,9630,7177,2453,9487,143,0.870784,0.745275,0.771301,0.985151,0.014849,2,2,90.0,0.32413333
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d0_c30_i070_min80,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c30_i070_min80\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.19035146,11,1,2.7023,1,109.3075,2.6926,8242,12300,6878,5079,1799,6774,104,0.616234,0.738441,0.550732,0.984879,0.015121,2,2,90.0,0.4191879
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_59_grouped_topology_g_d1_c20_i075_s5_min12_p80,results\public_benchmark_v1_ext33_m2_59_grouped_topology_g_d1_c20_i075_s5_min12_p80\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.36637801,17,3,6.4292,2,174.8338,4.3965,8242,12300,10401,7776,2625,10236,165,0.94346,0.74762,0.832195,0.984136,0.015864,2,2,90.0,0.68052981
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_57_topology_open_d1_c30_i065_min80,results\public_benchmark_v1_ext33_m2_57_topology_open_d1_c30_i065_min80\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.25739896,10,1,4.6822,2,105.3477,4.6725,8242,12300,6918,5088,1830,6793,125,0.617326,0.735473,0.552276,0.981931,0.018069,2,2,90.0,0.58176176
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_60_maskpath_mp_d0_r0_c20_i095_route32_f26_min12,results\public_benchmark_v1_ext33_m2_60_maskpath_mp_d0_r0_c20_i095_route32_f26_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.14300743,15,3,0.0,0,156.4821,0.0,8242,12300,10606,7862,2744,10407,199,0.953895,0.741279,0.846098,0.981237,0.018763,2,2,90.0,0.22236407
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_60_maskpath_mp_d0_r0_c24_i090_route36_f30_min12,results\public_benchmark_v1_ext33_m2_60_maskpath_mp_d0_r0_c24_i090_route36_f30_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.14300743,15,3,0.0,0,156.4821,0.0,8242,12300,10606,7862,2744,10407,199,0.953895,0.741279,0.846098,0.981237,0.018763,2,2,90.0,0.22236407
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_60_maskpath_mp_d0_r0_c20_i095_route32_f26_min20,results\public_benchmark_v1_ext33_m2_60_maskpath_mp_d0_r0_c20_i095_route32_f26_min20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.14314375,15,3,0.0,0,160.7423,0.0,8242,12300,10323,7655,2668,10128,195,0.928779,0.741548,0.823415,0.98111,0.01889,2,2,90.0,0.22723163
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_61_segment_graph_sg_d0_l035_c20_i095_r32_f26_min12,results\public_benchmark_v1_ext33_m2_61_segment_graph_sg_d0_l035_c20_i095_r32_f26_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.20737902,22,4,0.0,0,230.5943,0.0,8242,12300,10627,7856,2771,10400,227,0.953167,0.739249,0.845528,0.978639,0.021361,2,2,90.0,0.3168623
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_61_segment_graph_sg_euler_d0_l035_c20_i095_r32_f26_min12,results\public_benchmark_v1_ext33_m2_61_segment_graph_sg_euler_d0_l035_c20_i095_r32_f26_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.20737902,22,4,0.0,0,230.5943,0.0,8242,12300,10627,7856,2771,10400,227,0.953167,0.739249,0.845528,0.978639,0.021361,2,2,90.0,0.3168623
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_61_segment_graph_sg_euler_d0_l000_c20_i095_r32_f26_min12,results\public_benchmark_v1_ext33_m2_61_segment_graph_sg_euler_d0_l000_c20_i095_r32_f26_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,pass,0.11219154,12,2,0.0,0,130.9856,0.0,8242,12300,10649,7787,2862,10374,275,0.944795,0.731242,0.843415,0.974176,0.025824,2,2,90.0,0.17859814
qd_002,QuickDraw,dog,public_benchmark_v1_core20_auto_hybrid_skeleton_connect12_trimcap20,results\public_benchmark_v1_core20_auto_hybrid_skeleton_connect12_trimcap20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16160438,18,2,0.0,0,175.1369,0.0,8242,12300,10893,7949,2944,10576,317,0.96445,0.729735,0.859837,0.970899,0.029101,2,2,90.0,0.24846794
qd_002,QuickDraw,dog,public_benchmark_v1_core20_source_aware_hybrid_skeleton_connect12,results\public_benchmark_v1_core20_source_aware_hybrid_skeleton_connect12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16160438,18,2,0.0,0,175.1369,0.0,8242,12300,10893,7949,2944,10576,317,0.96445,0.729735,0.859837,0.970899,0.029101,2,2,90.0,0.24846794
qd_002,QuickDraw,dog,public_benchmark_v1_core20_source_aware_hybrid_skeleton_connect12_trimcap20,results\public_benchmark_v1_core20_source_aware_hybrid_skeleton_connect12_trimcap20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16160438,18,2,0.0,0,175.1369,0.0,8242,12300,10893,7949,2944,10576,317,0.96445,0.729735,0.859837,0.970899,0.029101,2,2,90.0,0.24846794
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_auto_hybrid_skeleton_connect12_trimcap20,results\public_benchmark_v1_ext33_auto_hybrid_skeleton_connect12_trimcap20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.16160438,18,2,0.0,0,175.1369,0.0,8242,12300,10893,7949,2944,10576,317,0.96445,0.729735,0.859837,0.970899,0.029101,2,2,90.0,0.24846794
qd_002,QuickDraw,dog,public_benchmark_v1_ext33_m2_61_segment_graph_sg_d0_l070_c20_i095_r32_f26_min12,results\public_benchmark_v1_ext33_m2_61_segment_graph_sg_d0_l070_c20_i095_r32_f26_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,warning,0.17667621,19,3,0.0,0,208.6315,0.0,8242,12300,10721,7797,2924,10371,350,0.946008,0.727264,0.843171,0.967354,0.032646,2,2,90.0,0.27301505
