sample_id,source_name,category,candidate,dst_path,target_mask_path,quality_level,unified_loss,jump_count,trim_count,off_mask_stitch_length_mm,visible_connector_count,jump_path_mm,visible_connector_length_mm,target_pixels,adaptive_target_pixels,stitch_pixels,overlap_pixels,off_target_pixels,adaptive_overlap_pixels,adaptive_off_target_pixels,coverage_ratio,stitch_precision_ratio,adaptive_coverage_ratio,adaptive_stitch_precision_ratio,overfill_outside_adaptive_ratio,line_radius_px,adaptive_precision_radius_px,target_width_mm,balanced_score
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d1_c10_i090,results\public_benchmark_v1_ext33_m2_56_line_stroke_d1_c10_i090\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.21978079,25,2,0.0,0,243.1498,0.0,7588,11839,10381,7092,3289,10191,190,0.934634,0.683171,0.860799,0.981697,0.018303,2,2,90.0,0.33691419
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d1_c12_i090_min20,results\public_benchmark_v1_ext33_m2_56_line_stroke_d1_c12_i090_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.16163456,18,2,0.0,0,176.0801,0.0,7588,11839,10028,6756,3272,9836,192,0.890353,0.673714,0.830813,0.980854,0.019146,2,2,90.0,0.25790876
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d1_c6_i095,results\public_benchmark_v1_ext33_m2_56_line_stroke_d1_c6_i095\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.19522966,22,2,0.0,0,225.9268,0.0,7588,11839,10133,6866,3267,9944,189,0.90485,0.677588,0.839936,0.981348,0.018652,2,2,90.0,0.30524934
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d2_c12_i085_min20,results\public_benchmark_v1_ext33_m2_56_line_stroke_d2_c12_i085_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.16163456,18,2,0.0,0,176.0801,0.0,7588,11839,10028,6756,3272,9836,192,0.890353,0.673714,0.830813,0.980854,0.019146,2,2,90.0,0.25790876
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_d3_c18,results\public_benchmark_v1_ext33_m2_56_line_stroke_d3_c18\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,hard_fail,0.45134304,19,2,11.1646,4,196.1387,10.5333,7588,11839,10619,7114,3505,10255,364,0.937533,0.669931,0.866205,0.965722,0.034278,2,2,90.0,0.9752418
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_56_line_stroke_selector_probe,results\public_benchmark_v1_ext33_m2_56_line_stroke_selector_probe\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,excellent,0.09974865,10,1,0.4714,0,98.1922,0.0,7588,11839,14851,7585,7266,11575,3276,0.999605,0.51074,0.977701,0.779409,0.220591,2,2,90.0,0.16575721
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c12_i090_min12,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c12_i090_min12\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.15374211,17,2,0.0,0,179.4408,0.0,7588,11839,10029,6769,3260,9837,192,0.892066,0.674943,0.830898,0.980856,0.019144,2,2,90.0,0.24586907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c12_i090_min20,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c12_i090_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.15374211,17,2,0.0,0,179.4408,0.0,7588,11839,10029,6769,3260,9837,192,0.892066,0.674943,0.830898,0.980856,0.019144,2,2,90.0,0.24586907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c12_i090_min30,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c12_i090_min30\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.14520046,16,2,0.0,0,162.5143,0.0,7588,11839,9752,6609,3143,9578,174,0.87098,0.677707,0.809021,0.982158,0.017842,2,2,90.0,0.23763954
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c16_i085_min20,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c16_i085_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.15374211,17,2,0.0,0,179.4408,0.0,7588,11839,10029,6769,3260,9837,192,0.892066,0.674943,0.830898,0.980856,0.019144,2,2,90.0,0.24586907
qd_001,QuickDraw,cat,public_benchmark_v1_ext33_m2_57_topology_open_d0_c20_i080_min30,results\public_benchmark_v1_ext33_m2_57_topology_open_d0_c20_i080_min30\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,warning,0.14520046,16,2,0.0,0,162.5143,0.0,7588,11839,9752,6609,3143,9578,174,0.87098,0.677707,0.809021,0.982158,0.017842,2,2,90.0,0.23763954
