candidate,sample_id,category,unified_loss,quality_level,jump_count,trim_count,off_mask_stitch_length_mm,visible_connector_count,dst_path,target_mask_path,target_pixels,adaptive_target_pixels,stitch_pixels,overlap_pixels,off_target_pixels,adaptive_overlap_pixels,adaptive_off_target_pixels,coverage_ratio,stitch_precision_ratio,adaptive_coverage_ratio,adaptive_stitch_precision_ratio,overfill_outside_adaptive_ratio,line_radius_px,adaptive_precision_radius_px,target_width_mm
public_benchmark_v1_ext33_m2_55_line_domain_guard_low_jump,qd_007,moon,,,,,,,results\public_benchmark_v1_ext33_m2_55_line_domain_guard_low_jump\qd_007\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_007_mask.png,8074,12913,11394,7540,3854,10483,911,0.933862,0.661752,0.811818,0.920046,0.079954,2,2,90.0
public_benchmark_v1_ext33_m2_55_line_domain_guard_low_jump,qd_008,star,,,,,,,results\public_benchmark_v1_ext33_m2_55_line_domain_guard_low_jump\qd_008\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_008_mask.png,5902,9332,7970,5847,2123,7902,68,0.990681,0.733626,0.846764,0.991468,0.008532,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,qd_001,cat,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,7588,11839,10179,6888,3291,9987,192,0.907749,0.676687,0.843568,0.981138,0.018862,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,qd_002,dog,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,8242,12300,10438,7811,2627,10325,113,0.947707,0.748323,0.839431,0.989174,0.010826,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,qd_003,fish,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_003\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_003_mask.png,5046,7947,7426,4949,2477,7317,109,0.980777,0.666442,0.920725,0.985322,0.014678,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,qd_004,flower,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_004\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_004_mask.png,5898,9169,7698,5509,2189,7637,61,0.934045,0.71564,0.832915,0.992076,0.007924,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,qd_005,bicycle,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_005\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_005_mask.png,7540,11320,9724,7069,2655,9627,97,0.937533,0.726964,0.850442,0.990025,0.009975,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,qd_006,bird,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_006\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_006_mask.png,6036,9168,8310,5777,2533,8180,130,0.957091,0.695187,0.892234,0.984356,0.015644,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,qd_007,moon,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_007\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_007_mask.png,8074,12913,11645,7730,3915,11488,157,0.957394,0.663804,0.889646,0.986518,0.013482,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090,qd_008,star,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090\qd_008\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_008_mask.png,5902,9332,8552,5814,2738,8426,126,0.98509,0.679841,0.902915,0.985267,0.014733,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,qd_001,cat,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,7588,11839,10028,6756,3272,9836,192,0.890353,0.673714,0.830813,0.980854,0.019146,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,qd_002,dog,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,8242,12300,10345,7722,2623,10222,123,0.936909,0.746448,0.831057,0.98811,0.01189,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,qd_003,fish,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_003\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_003_mask.png,5046,7947,7157,4734,2423,7050,107,0.938169,0.66145,0.887127,0.98505,0.01495,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,qd_004,flower,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_004\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_004_mask.png,5898,9169,7477,5337,2140,7417,60,0.904883,0.713789,0.808921,0.991975,0.008025,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,qd_005,bicycle,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_005\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_005_mask.png,7540,11320,9456,6862,2594,9340,116,0.91008,0.725677,0.825088,0.987733,0.012267,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,qd_006,bird,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_006\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_006_mask.png,6036,9168,7704,5382,2322,7597,107,0.89165,0.698598,0.828643,0.986111,0.013889,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,qd_007,moon,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_007\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_007_mask.png,8074,12913,11579,7691,3888,11423,156,0.952564,0.66422,0.884612,0.986527,0.013473,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12,qd_008,star,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min12\qd_008\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_008_mask.png,5902,9332,8552,5814,2738,8426,126,0.98509,0.679841,0.902915,0.985267,0.014733,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,qd_001,cat,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,7588,11839,10028,6756,3272,9836,192,0.890353,0.673714,0.830813,0.980854,0.019146,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,qd_002,dog,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,8242,12300,9957,7442,2515,9838,119,0.902936,0.747414,0.799837,0.988049,0.011951,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,qd_003,fish,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_003\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_003_mask.png,5046,7947,6984,4608,2376,6877,107,0.913199,0.659794,0.865358,0.984679,0.015321,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,qd_004,flower,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_004\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_004_mask.png,5898,9169,7061,5076,1985,7017,44,0.860631,0.718878,0.765296,0.993769,0.006231,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,qd_005,bicycle,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_005\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_005_mask.png,7540,11320,9008,6576,2432,8927,81,0.872149,0.730018,0.788604,0.991008,0.008992,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,qd_006,bird,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_006\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_006_mask.png,6036,9168,7067,4823,2244,6962,105,0.799039,0.682468,0.75938,0.985142,0.014858,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,qd_007,moon,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_007\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_007_mask.png,8074,12913,10935,7176,3759,10781,154,0.888779,0.656241,0.834895,0.985917,0.014083,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20,qd_008,star,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min20\qd_008\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_008_mask.png,5902,9332,8371,5677,2694,8245,126,0.961877,0.678175,0.883519,0.984948,0.015052,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,qd_001,cat,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,7588,11839,9751,6596,3155,9577,174,0.869267,0.676443,0.808937,0.982156,0.017844,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,qd_002,dog,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_002\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_002_mask.png,8242,12300,9630,7177,2453,9487,143,0.870784,0.745275,0.771301,0.985151,0.014849,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,qd_003,fish,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_003\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_003_mask.png,5046,7947,6984,4608,2376,6877,107,0.913199,0.659794,0.865358,0.984679,0.015321,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,qd_004,flower,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_004\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_004_mask.png,5898,9169,6440,4628,1812,6400,40,0.784673,0.718634,0.698004,0.993789,0.006211,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,qd_005,bicycle,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_005\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_005_mask.png,7540,11320,8161,5953,2208,8085,76,0.789523,0.729445,0.714223,0.990687,0.009313,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,qd_006,bird,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_006\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_006_mask.png,6036,9168,6424,4382,2042,6336,88,0.725977,0.68213,0.691099,0.986301,0.013699,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,qd_007,moon,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_007\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_007_mask.png,8074,12913,10775,7062,3713,10626,149,0.874659,0.655406,0.822892,0.986172,0.013828,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30,qd_008,star,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c12_i090_min30\qd_008\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_008_mask.png,5902,9332,7681,5129,2552,7550,131,0.869027,0.667752,0.809044,0.982945,0.017055,2,2,90.0
public_benchmark_v1_ext33_m2_56_line_stroke_d0_c8_i095,qd_001,cat,,,,,,,results\public_benchmark_v1_ext33_m2_56_line_stroke_d0_c8_i095\qd_001\prediction.dst,datasets\public_benchmark_v1_ext33\quickdraw_10\qd_001_mask.png,7588,11839,10381,7092,3289,10191,190,0.934634,0.683171,0.860799,0.981697,0.018303,2,2,90.0
